dataset_name,item_id,source,relative_path,url,local_glb_path,exists_local,status,human_decision,reject_reason,subclass,selected_input_view,alternative_input_view,primary_eval_views,front_quality_score,texture_quality_score,leakage_risk,notes,contact_sheet_page,contact_sheet_path,face_count,mesh_count,material_count,texture_image_count,bbox_extents,group_key
datav2_frame_panels,B073P1H5Z3,ABO,3/B073P1H5Z3.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/3/B073P1H5Z3.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/3/B073P1H5Z3.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,398,1,87,255,0.430295 x 0.021338 x 0.509171,"bbox=0.4,0.0,0.5|face_bin=0|aspect=1.2"
datav2_frame_panels,B073P1F23Q,ABO,Q/B073P1F23Q.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/Q/B073P1F23Q.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/Q/B073P1F23Q.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,468,1,88,258,0.451023 x 0.039440 x 0.552779,"bbox=0.5,0.0,0.6|face_bin=0|aspect=1.2"
datav2_frame_panels,B075YLTF8J,ABO,J/B075YLTF8J.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/J/B075YLTF8J.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/J/B075YLTF8J.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,444,1,89,261,0.380302 x 0.012579 x 0.682602,"bbox=0.4,0.0,0.7|face_bin=0|aspect=1.8"
datav2_frame_panels,B073P1CKJH,ABO,H/B073P1CKJH.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/H/B073P1CKJH.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/H/B073P1CKJH.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,396,1,90,264,0.811919 x 0.012925 x 0.812559,"bbox=0.8,0.0,0.8|face_bin=0|aspect=1.0"
datav2_frame_panels,B073P1H7MS,ABO,S/B073P1H7MS.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/S/B073P1H7MS.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/S/B073P1H7MS.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,4022,1,91,267,0.756585 x 0.028444 x 0.761714,"bbox=0.8,0.0,0.8|face_bin=0|aspect=1.0"
datav2_frame_panels,B073P19B5T,ABO,T/B073P19B5T.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/T/B073P19B5T.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/T/B073P19B5T.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,1108,1,92,270,0.456806 x 0.028055 x 0.558923,"bbox=0.5,0.0,0.6|face_bin=0|aspect=1.2"
datav2_frame_panels,B073P14BDC,ABO,C/B073P14BDC.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/C/B073P14BDC.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/C/B073P14BDC.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,188,1,93,273,0.818741 x 0.015246 x 0.552218,"bbox=0.8,0.0,0.6|face_bin=0|aspect=1.5"
datav2_frame_panels,B075YLKCCW,ABO,W/B075YLKCCW.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/W/B075YLKCCW.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/W/B075YLKCCW.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_009.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_009.jpg,426,1,94,276,0.609600 x 0.038100 x 0.762000,"bbox=0.6,0.0,0.8|face_bin=0|aspect=1.2"
datav2_frame_panels,B075YL2RQN,ABO,N/B075YL2RQN.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/N/B075YL2RQN.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/N/B075YL2RQN.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_009.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_009.jpg,236,1,95,279,0.533552 x 0.017717 x 0.686015,"bbox=0.5,0.0,0.7|face_bin=0|aspect=1.3"
datav2_frame_panels,B073P1N4C4,ABO,4/B073P1N4C4.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/4/B073P1N4C4.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/4/B073P1N4C4.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_009.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_009.jpg,360,1,96,282,0.356341 x 0.013057 x 0.355616,"bbox=0.4,0.0,0.4|face_bin=0|aspect=1.0"
datav2_frame_panels,B073P13J3C,ABO,C/B073P13J3C.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/C/B073P13J3C.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/C/B073P13J3C.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_009.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_009.jpg,220,1,97,285,1.192000 x 0.013025 x 0.810600,"bbox=1.2,0.0,0.8|face_bin=0|aspect=1.5"
datav2_frame_panels,B077X6WSH1,ABO,1/B077X6WSH1.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/1/B077X6WSH1.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/1/B077X6WSH1.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_009.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_009.jpg,108,1,98,288,0.457166 x 0.002543 x 0.609307,"bbox=0.5,0.0,0.6|face_bin=0|aspect=1.3"
